image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_0.jpg,0.45871418714523315,0.06056372448801994,0.4681110382080078,0.04385015740990639,0.4518960118293762,0.03027072548866272,0.0,0.0,0.42188552021980286,0.01383811142295599,0.40819916129112244,0.13236376643180847,0.40859147906303406,0.1272672414779663,0.0,0.0,0.41067609190940857,0.31020188331604004,0.0,0.0,0.43754512071609497,0.46497246623039246,0.41045016050338745,0.4410678744316101,0.4107612669467926,0.44639647006988525,0.40991318225860596,0.6483421325683594,0.41253483295440674,0.6756733059883118,0.4138561189174652,0.8467211127281189,0.3956984877586365,0.8914278149604797
person_1.jpg,0.4611068665981293,0.06121945008635521,0.4693886637687683,0.043346066027879715,0.45345258712768555,0.03143870085477829,0.0,0.0,0.4227944612503052,0.01559482142329216,0.4116339087486267,0.13092295825481415,0.4107237160205841,0.12905137240886688,0.0,0.0,0.4136056900024414,0.31311866641044617,0.0,0.0,0.4384482800960541,0.46615052223205566,0.4088878035545349,0.43867865204811096,0.4086403250694275,0.44497087597846985,0.4104226529598236,0.650248110294342,0.41265812516212463,0.6789960861206055,0.41118842363357544,0.8462358117103577,0.3963492810726166,0.9000831246376038
person_2.jpg,0.4648040235042572,0.06377631425857544,0.4727993905544281,0.045493148267269135,0.4569524824619293,0.03496377915143967,0.0,0.0,0.4266842305660248,0.01979251392185688,0.41641998291015625,0.13107536733150482,0.41341355443000793,0.13189396262168884,0.0,0.0,0.4152424931526184,0.31726473569869995,0.0,0.0,0.43981000781059265,0.46869221329689026,0.4095555543899536,0.4395020604133606,0.407789409160614,0.44642946124076843,0.41176149249076843,0.6524576544761658,0.41272735595703125,0.6819428205490112,0.4128611981868744,0.8495634198188782,0.39765578508377075,0.9029839634895325
person_3.jpg,0.4734363853931427,0.06465301662683487,0.4812408685684204,0.04564615711569786,0.4651488661766052,0.03605126217007637,0.0,0.0,0.4346698820590973,0.024598227813839912,0.42220672965049744,0.13656175136566162,0.4200444519519806,0.13721339404582977,0.0,0.0,0.4222177565097809,0.3225710690021515,0.0,0.0,0.4428630769252777,0.4767320454120636,0.40563535690307617,0.4363427758216858,0.4039555788040161,0.4423252046108246,0.4117121994495392,0.6529558897018433,0.41364067792892456,0.6803375482559204,0.4156527519226074,0.8532548546791077,0.3996278643608093,0.9054251909255981
person_4.jpg,0.47765618562698364,0.0673007145524025,0.48462745547294617,0.04726867750287056,0.4689822494983673,0.03995564952492714,0.0,0.0,0.4385907053947449,0.030164040625095367,0.42400553822517395,0.1352262645959854,0.4243755340576172,0.13938818871974945,0.0,0.0,0.42609456181526184,0.32528823614120483,0.0,0.0,0.4436105787754059,0.48131877183914185,0.40105217695236206,0.43210312724113464,0.40072759985923767,0.43882590532302856,0.41005954146385193,0.6497026085853577,0.41352778673171997,0.678131103515625,0.4164924621582031,0.8545154929161072,0.40041178464889526,0.9056688547134399
person_5.jpg,0.4819163382053375,0.07252989709377289,0.48945847153663635,0.05177764967083931,0.47353658080101013,0.044270750135183334,0.0,0.0,0.44418472051620483,0.032935842871665955,0.428351491689682,0.13822293281555176,0.4286942481994629,0.14232486486434937,0.0,0.0,0.43001654744148254,0.330718994140625,0.0,0.0,0.4449024498462677,0.4855253994464874,0.3982263505458832,0.4322350323200226,0.3980580270290375,0.43871164321899414,0.41050437092781067,0.6476548910140991,0.4139932096004486,0.6774251461029053,0.4181789755821228,0.8525553345680237,0.4010220468044281,0.905570387840271
person_6.jpg,0.489427775144577,0.0783119648694992,0.4958353042602539,0.057204607874155045,0.4804980158805847,0.051559701561927795,0.0,0.0,0.4506496787071228,0.044041696935892105,0.43238192796707153,0.14394696056842804,0.4344729483127594,0.1494733989238739,0.0,0.0,0.4348052144050598,0.33347150683403015,0.0,0.0,0.44572561979293823,0.4940840005874634,0.3922404646873474,0.4330226480960846,0.3927887976169586,0.43918710947036743,0.4099753797054291,0.6472794413566589,0.4172593355178833,0.6746852397918701,0.4209800064563751,0.8529036045074463,0.4013007581233978,0.9051154851913452
person_7.jpg,0.4945882260799408,0.08995560556650162,0.501339316368103,0.06749361008405685,0.48517483472824097,0.06313417106866837,0.0,0.0,0.4561805725097656,0.05763227492570877,0.4412943124771118,0.1583319753408432,0.43733128905296326,0.16224680840969086,0.0,0.0,0.43590614199638367,0.3496870994567871,0.0,0.0,0.4478631913661957,0.5098341703414917,0.38984477519989014,0.4379957616329193,0.3864111602306366,0.4422765374183655,0.41075190901756287,0.6551674008369446,0.4159799814224243,0.6771396398544312,0.4226320683956146,0.8558938503265381,0.40260499715805054,0.9082309007644653
person_8.jpg,0.502326488494873,0.12799440324306488,0.0,0.0,0.4917184114456177,0.10365329682826996,0.0,0.0,0.46244651079177856,0.1055687814950943,0.4471423327922821,0.20404289662837982,0.4422813653945923,0.20900802314281464,0.0,0.0,0.4395001530647278,0.39488229155540466,0.0,0.0,0.44735807180404663,0.5584019422531128,0.3794747591018677,0.4586367607116699,0.37566807866096497,0.4619152545928955,0.40983256697654724,0.6727007031440735,0.41646015644073486,0.6894296407699585,0.4155350923538208,0.8744557499885559,0.40182429552078247,0.9279364943504333
person_9.jpg,0.5050503015518188,0.15520325303077698,0.5092350244522095,0.13100412487983704,0.49448537826538086,0.1313520222902298,0.0,0.0,0.46537622809410095,0.13447660207748413,0.4490426480770111,0.2246367186307907,0.4447822570800781,0.2334613800048828,0.4346877336502075,0.3302837908267975,0.43855294585227966,0.41657960414886475,0.48858365416526794,0.31441015005111694,0.4479011595249176,0.5753290057182312,0.3781660199165344,0.47794613242149353,0.37496477365493774,0.4825986623764038,0.41114968061447144,0.6872444152832031,0.41580256819725037,0.7079933881759644,0.41716301441192627,0.8842215538024902,0.4008665382862091,0.9393109083175659
